,image_id,file_path,pixel_size,label,difficulty,left_eye,right_eye,nose,mouth,img_array
1124,44,data\real_and_fake_face\training_fake\easy_13_1010.jpg,600x600,fake,easy,1.0,0.0,1.0,0.0,"[[0.66666667 0.69803922 0.70588235]
 [0.66666667 0.69803922 0.70588235]
 [0.6627451  0.70196078 0.70588235]
 ...
 [0.58431373 0.57254902 0.55294118]
 [0.58823529 0.56862745 0.54509804]
 [0.57254902 0.55294118 0.52941176]]"
1125,45,data\real_and_fake_face\training_fake\easy_140_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.40392157 0.16862745 0.1372549 ]
 [0.40784314 0.17254902 0.14117647]
 [0.41176471 0.17647059 0.14509804]
 ...
 [0.31372549 0.19215686 0.21176471]
 [0.32156863 0.2        0.22352941]
 [0.3372549  0.21568627 0.23921569]]"
1126,46,data\real_and_fake_face\training_fake\easy_141_0111.jpg,600x600,fake,easy,0.0,1.0,1.0,1.0,"[[0.8745098  0.89019608 0.90196078]
 [0.8745098  0.89019608 0.90196078]
 [0.8745098  0.89019608 0.90196078]
 ...
 [0.79607843 0.6627451  0.55686275]
 [0.79607843 0.6627451  0.55686275]
 [0.78823529 0.64705882 0.54509804]]"
1127,47,data\real_and_fake_face\training_fake\easy_142_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.22352941 0.20784314 0.19607843]
 [0.22352941 0.20784314 0.19607843]
 [0.21960784 0.20392157 0.19215686]
 ...
 [0.45098039 0.3254902  0.3372549 ]
 [0.43921569 0.36470588 0.37254902]
 [0.38823529 0.35294118 0.36470588]]"
1128,48,data\real_and_fake_face\training_fake\easy_143_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.98431373 0.98431373 0.97647059]
 [0.98039216 0.98039216 0.97254902]
 [0.98039216 0.98039216 0.97254902]
 ...
 [0.40784314 0.2        0.16862745]
 [0.18823529 0.03921569 0.        ]
 [0.32156863 0.08627451 0.04313725]]"
1129,49,data\real_and_fake_face\training_fake\easy_144_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.78431373 0.94901961 1.        ]
 [0.78431373 0.94901961 1.        ]
 [0.78431373 0.94901961 1.        ]]"
1130,50,data\real_and_fake_face\training_fake\easy_145_1000.jpg,600x600,fake,easy,1.0,0.0,0.0,0.0,"[[0.88235294 0.88627451 0.90588235]
 [0.88235294 0.88627451 0.90588235]
 [0.88235294 0.88627451 0.90588235]
 ...
 [0.43921569 0.34901961 0.29411765]
 [0.45490196 0.36862745 0.31372549]
 [0.49411765 0.40784314 0.35294118]]"
1131,51,data\real_and_fake_face\training_fake\easy_146_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.62745098 0.61176471 0.11764706]
 [0.62352941 0.61960784 0.12156863]
 [0.60784314 0.61176471 0.10980392]
 ...
 [0.08235294 0.01176471 0.00392157]
 [0.0745098  0.00392157 0.        ]
 [0.07843137 0.00784314 0.        ]]"
1132,52,data\real_and_fake_face\training_fake\easy_147_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.12156863 0.11764706 0.10980392]
 [0.14509804 0.14117647 0.13333333]
 [0.18431373 0.18039216 0.17254902]
 ...
 [0.37254902 0.43137255 0.51372549]
 [0.56470588 0.61568627 0.69019608]
 [0.67843137 0.72941176 0.79607843]]"
1133,53,data\real_and_fake_face\training_fake\easy_148_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.11764706 0.15294118 0.17254902]
 [0.11764706 0.15294118 0.17254902]
 [0.11372549 0.14901961 0.16862745]
 ...
 [0.37647059 0.38431373 0.38039216]
 [0.38039216 0.38823529 0.38431373]
 [0.38039216 0.38823529 0.38431373]]"
1134,54,data\real_and_fake_face\training_fake\easy_149_1001.jpg,600x600,fake,easy,1.0,0.0,0.0,1.0,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.79215686 0.61568627 0.54117647]
 [0.79607843 0.61176471 0.54117647]
 [0.79607843 0.61176471 0.54117647]]"
1135,55,data\real_and_fake_face\training_fake\easy_14_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.02352941 0.01960784 0.03921569]
 [0.01176471 0.00784314 0.02745098]
 [0.00784314 0.00392157 0.02352941]
 ...
 [0.10196078 0.09803922 0.12156863]
 [0.10196078 0.09803922 0.12156863]
 [0.11372549 0.10980392 0.13333333]]"
1136,56,data\real_and_fake_face\training_fake\easy_150_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.12156863 0.07843137 0.07058824]
 [0.12156863 0.07843137 0.07058824]
 [0.12156863 0.07843137 0.07058824]
 ...
 [0.2627451  0.19607843 0.16470588]
 [0.2627451  0.19607843 0.16470588]
 [0.25098039 0.18431373 0.15294118]]"
1137,57,data\real_and_fake_face\training_fake\easy_151_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.55686275 0.49803922 0.34509804]
 [0.55294118 0.49019608 0.34901961]
 [0.54901961 0.48627451 0.34509804]
 ...
 [0.84705882 0.77647059 0.69019608]
 [0.85098039 0.78039216 0.69411765]
 [0.85098039 0.78039216 0.69411765]]"
1138,58,data\real_and_fake_face\training_fake\easy_152_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.81568627 0.82352941 0.67058824]
 [0.81568627 0.82352941 0.67058824]
 [0.81568627 0.82352941 0.67058824]
 ...
 [0.77254902 0.01568627 0.18823529]
 [0.82352941 0.01568627 0.20784314]
 [0.81176471 0.01176471 0.21960784]]"
1139,59,data\real_and_fake_face\training_fake\easy_153_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.29411765 0.35294118 0.19215686]
 [0.30588235 0.35294118 0.19607843]
 [0.30980392 0.34901961 0.20392157]
 ...
 [0.10588235 0.12941176 0.12941176]
 [0.10980392 0.13333333 0.13333333]
 [0.10196078 0.1372549  0.13333333]]"
1140,60,data\real_and_fake_face\training_fake\easy_154_1100.jpg,600x600,fake,easy,1.0,1.0,0.0,0.0,"[[0.03137255 0.03137255 0.03137255]
 [0.03529412 0.03529412 0.03529412]
 [0.03921569 0.03921569 0.03137255]
 ...
 [0.         0.         0.00784314]
 [0.01176471 0.02745098 0.03137255]
 [0.07058824 0.09411765 0.09411765]]"
1141,61,data\real_and_fake_face\training_fake\easy_155_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.10588235 0.12941176 0.12156863]
 [0.10196078 0.1254902  0.11764706]
 [0.10196078 0.1254902  0.11764706]
 ...
 [0.01176471 0.31764706 0.36470588]
 [0.01176471 0.31764706 0.36470588]
 [0.         0.30196078 0.34901961]]"
1142,62,data\real_and_fake_face\training_fake\easy_156_0010.jpg,600x600,fake,easy,0.0,0.0,1.0,0.0,"[[0.49019608 0.56470588 0.62352941]
 [0.49803922 0.57254902 0.63137255]
 [0.49411765 0.56862745 0.62745098]
 ...
 [0.36862745 0.49411765 0.57647059]
 [0.36078431 0.50980392 0.58431373]
 [0.36078431 0.52941176 0.59607843]]"
1143,63,data\real_and_fake_face\training_fake\easy_157_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.09411765 0.1254902  0.1372549 ]
 [0.09411765 0.1254902  0.1372549 ]
 [0.09411765 0.1254902  0.1372549 ]
 ...
 [0.02745098 0.01960784 0.02352941]
 [0.03529412 0.02745098 0.03137255]
 [0.03921569 0.03137255 0.03529412]]"
1144,64,data\real_and_fake_face\training_fake\easy_158_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.21176471 0.17647059 0.15686275]
 [0.20784314 0.17254902 0.15294118]
 [0.21176471 0.17647059 0.15686275]
 ...
 [0.67843137 0.78823529 0.83529412]
 [0.66666667 0.78039216 0.83529412]
 [0.64705882 0.77647059 0.84313725]]"
1145,65,data\real_and_fake_face\training_fake\easy_159_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.55294118 0.53333333 0.56078431]
 [0.56078431 0.54117647 0.56862745]
 [0.59607843 0.57647059 0.60392157]
 ...
 [0.45490196 0.44313725 0.47058824]
 [0.45882353 0.44705882 0.4745098 ]
 [0.43921569 0.42745098 0.45490196]]"
1146,66,data\real_and_fake_face\training_fake\easy_15_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.15294118 0.17647059 0.06666667]
 [0.15294118 0.17647059 0.06666667]
 [0.15294118 0.16862745 0.0627451 ]
 ...
 [0.02745098 0.00784314 0.03529412]
 [0.02352941 0.00392157 0.03137255]
 [0.02745098 0.00784314 0.03529412]]"
1147,67,data\real_and_fake_face\training_fake\easy_160_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.80784314 0.69803922 0.54509804]
 [0.80392157 0.69411765 0.54901961]
 [0.80392157 0.69411765 0.54901961]
 ...
 [0.41176471 0.38039216 0.37254902]
 [0.32156863 0.29019608 0.28235294]
 [0.4        0.36862745 0.36078431]]"
1148,68,data\real_and_fake_face\training_fake\easy_161_1101.jpg,600x600,fake,easy,1.0,1.0,0.0,1.0,"[[0.80392157 0.74117647 0.67843137]
 [0.81176471 0.74901961 0.68627451]
 [0.81960784 0.75686275 0.69411765]
 ...
 [0.04705882 0.03137255 0.03529412]
 [0.05098039 0.02745098 0.03529412]
 [0.04705882 0.02352941 0.03137255]]"
1149,69,data\real_and_fake_face\training_fake\easy_162_0001.jpg,600x600,fake,easy,0.0,0.0,0.0,1.0,"[[0.57254902 0.50980392 0.51372549]
 [0.57647059 0.51372549 0.51764706]
 [0.58431373 0.52156863 0.5254902 ]
 ...
 [0.11372549 0.10588235 0.11764706]
 [0.09803922 0.09019608 0.10196078]
 [0.0745098  0.06666667 0.07843137]]"
1150,70,data\real_and_fake_face\training_fake\easy_163_1001.jpg,600x600,fake,easy,1.0,0.0,0.0,1.0,"[[0.42352941 0.36862745 0.33333333]
 [0.41960784 0.36470588 0.32941176]
 [0.3372549  0.28235294 0.24705882]
 ...
 [0.45882353 0.45490196 0.4745098 ]
 [0.41960784 0.41568627 0.43529412]
 [0.41960784 0.41568627 0.43529412]]"
1151,71,data\real_and_fake_face\training_fake\easy_164_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.82352941 0.61568627 0.0745098 ]
 [0.81960784 0.61176471 0.07058824]
 [0.81568627 0.60784314 0.06666667]
 ...
 [0.75686275 0.78823529 0.92941176]
 [0.76078431 0.79215686 0.93333333]
 [0.76470588 0.79607843 0.9372549 ]]"
1152,72,data\real_and_fake_face\training_fake\easy_165_1010.jpg,600x600,fake,easy,1.0,0.0,1.0,0.0,"[[0.9254902  0.90196078 0.90980392]
 [0.92941176 0.90588235 0.91372549]
 [0.92941176 0.90588235 0.91372549]
 ...
 [0.83137255 0.78823529 0.80392157]
 [0.83137255 0.78823529 0.80392157]
 [0.83529412 0.79215686 0.80784314]]"
1153,73,data\real_and_fake_face\training_fake\easy_166_1100.jpg,600x600,fake,easy,1.0,1.0,0.0,0.0,"[[0.75294118 0.77254902 0.68627451]
 [0.75294118 0.77254902 0.68627451]
 [0.76078431 0.78039216 0.69411765]
 ...
 [0.96078431 0.75294118 0.81568627]
 [0.97254902 0.77254902 0.83137255]
 [0.98431373 0.79607843 0.85098039]]"
1154,74,data\real_and_fake_face\training_fake\easy_167_0110.jpg,600x600,fake,easy,0.0,1.0,1.0,0.0,"[[0.98039216 0.98039216 0.98039216]
 [0.98039216 0.98039216 0.98039216]
 [0.98039216 0.98039216 0.98039216]
 ...
 [0.88235294 0.81568627 0.78823529]
 [0.8745098  0.80784314 0.78039216]
 [0.8627451  0.79607843 0.76862745]]"
1155,75,data\real_and_fake_face\training_fake\easy_168_0010.jpg,600x600,fake,easy,0.0,0.0,1.0,0.0,"[[0.55294118 0.7254902  0.87058824]
 [0.55294118 0.7254902  0.87058824]
 [0.54901961 0.72156863 0.86666667]
 ...
 [0.34509804 0.38039216 0.37647059]
 [0.34901961 0.38431373 0.38039216]
 [0.35294118 0.38823529 0.38431373]]"
1156,76,data\real_and_fake_face\training_fake\easy_169_1100.jpg,600x600,fake,easy,1.0,1.0,0.0,0.0,"[[0.79607843 0.87058824 0.99607843]
 [0.8        0.88235294 0.99607843]
 [0.79607843 0.87843137 0.99215686]
 ...
 [0.36078431 0.25490196 0.22745098]
 [0.35686275 0.24313725 0.21960784]
 [0.34509804 0.23137255 0.20784314]]"
1157,77,data\real_and_fake_face\training_fake\easy_16_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.16470588 0.21568627 0.24705882]
 [0.16862745 0.21960784 0.25098039]
 [0.16470588 0.21568627 0.24705882]
 ...
 [0.44705882 0.19215686 0.10588235]
 [0.4627451  0.20784314 0.12941176]
 [0.44705882 0.18431373 0.10980392]]"
1158,78,data\real_and_fake_face\training_fake\easy_170_0010.jpg,600x600,fake,easy,0.0,0.0,1.0,0.0,"[[0.42352941 0.4745098  0.5372549 ]
 [0.37254902 0.42352941 0.48627451]
 [0.31764706 0.36862745 0.43137255]
 ...
 [0.18431373 0.23921569 0.28235294]
 [0.16470588 0.20392157 0.25098039]
 [0.1372549  0.16862745 0.21960784]]"
1159,79,data\real_and_fake_face\training_fake\easy_171_1100.jpg,600x600,fake,easy,1.0,1.0,0.0,0.0,"[[0.75294118 0.81960784 0.75686275]
 [0.75294118 0.81960784 0.75686275]
 [0.75294118 0.81960784 0.75686275]
 ...
 [0.77254902 0.70980392 0.65882353]
 [0.79607843 0.74117647 0.69019608]
 [0.79215686 0.7372549  0.68627451]]"
1160,80,data\real_and_fake_face\training_fake\easy_172_1001.jpg,600x600,fake,easy,1.0,0.0,0.0,1.0,"[[0.65882353 0.66666667 0.58039216]
 [0.65882353 0.66666667 0.58039216]
 [0.6627451  0.67058824 0.58431373]
 ...
 [0.61176471 0.5254902  0.33333333]
 [0.61568627 0.54509804 0.34901961]
 [0.60784314 0.54509804 0.34117647]]"
1161,81,data\real_and_fake_face\training_fake\easy_173_0111.jpg,600x600,fake,easy,0.0,1.0,1.0,1.0,"[[0.45490196 0.44705882 0.11372549]
 [0.4627451  0.45490196 0.12156863]
 [0.46666667 0.45882353 0.1254902 ]
 ...
 [0.76470588 0.74117647 0.67843137]
 [0.76470588 0.74117647 0.67843137]
 [0.76862745 0.74509804 0.68235294]]"
1162,82,data\real_and_fake_face\training_fake\easy_174_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.74901961 0.78431373 0.81176471]
 [0.76078431 0.79607843 0.82352941]
 [0.75686275 0.8        0.82352941]
 ...
 [0.54901961 0.63921569 0.67058824]
 [0.49803922 0.58823529 0.61960784]
 [0.5254902  0.61568627 0.64705882]]"
1163,83,data\real_and_fake_face\training_fake\easy_175_0001.jpg,600x600,fake,easy,0.0,0.0,0.0,1.0,"[[0.88627451 0.89803922 0.93333333]
 [0.88235294 0.89411765 0.92941176]
 [0.88235294 0.89411765 0.92941176]
 ...
 [0.76862745 0.58431373 0.79607843]
 [0.76470588 0.58039216 0.79215686]
 [0.76078431 0.57647059 0.78823529]]"
1164,84,data\real_and_fake_face\training_fake\easy_176_1000.jpg,600x600,fake,easy,1.0,0.0,0.0,0.0,"[[0.30980392 0.37647059 0.16470588]
 [0.29803922 0.36470588 0.16078431]
 [0.29411765 0.35686275 0.16470588]
 ...
 [0.44313725 0.58039216 0.32156863]
 [0.46666667 0.60392157 0.34509804]
 [0.44705882 0.58431373 0.3254902 ]]"
1165,85,data\real_and_fake_face\training_fake\easy_177_1010.jpg,600x600,fake,easy,1.0,0.0,1.0,0.0,"[[0.18039216 0.1372549  0.12156863]
 [0.16862745 0.1254902  0.10980392]
 [0.19215686 0.14901961 0.13333333]
 ...
 [0.17647059 0.21568627 0.22352941]
 [0.16470588 0.21176471 0.21176471]
 [0.1254902  0.17254902 0.17254902]]"
1166,86,data\real_and_fake_face\training_fake\easy_178_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.67058824 0.84705882 0.92156863]
 [0.6627451  0.83921569 0.91372549]
 [0.65882353 0.83529412 0.90980392]
 ...
 [0.51372549 0.4627451  0.4       ]
 [0.51764706 0.46666667 0.40392157]
 [0.51372549 0.4627451  0.4       ]]"
1167,87,data\real_and_fake_face\training_fake\easy_179_0001.jpg,600x600,fake,easy,0.0,0.0,0.0,1.0,"[[0.01568627 0.0627451  0.02352941]
 [0.01568627 0.0627451  0.02352941]
 [0.01568627 0.0627451  0.02352941]
 ...
 [0.02745098 0.04705882 0.03137255]
 [0.02745098 0.04705882 0.03137255]
 [0.03529412 0.05490196 0.03921569]]"
1168,88,data\real_and_fake_face\training_fake\easy_17_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.48235294 0.36862745 0.62745098]
 [0.50980392 0.38823529 0.65098039]
 [0.52156863 0.4        0.6627451 ]
 ...
 [0.27843137 0.47058824 0.5254902 ]
 [0.29019608 0.48235294 0.5372549 ]
 [0.29019608 0.48235294 0.54117647]]"
1169,89,data\real_and_fake_face\training_fake\easy_180_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.58823529 0.81568627 0.48235294]
 [0.59215686 0.81960784 0.48627451]
 [0.58823529 0.81568627 0.48235294]
 ...
 [0.23529412 0.47843137 0.04313725]
 [0.28235294 0.50588235 0.08627451]
 [0.30588235 0.51372549 0.09803922]]"
1170,90,data\real_and_fake_face\training_fake\easy_181_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.50588235 0.70980392 0.75294118]
 [0.53333333 0.72941176 0.77254902]
 [0.57254902 0.75294118 0.80392157]
 ...
 [0.69803922 0.68627451 0.79215686]
 [0.69019608 0.68235294 0.77647059]
 [0.67843137 0.67843137 0.77254902]]"
1171,91,data\real_and_fake_face\training_fake\easy_182_0100.jpg,600x600,fake,easy,0.0,1.0,0.0,0.0,"[[0.66666667 0.52156863 0.44705882]
 [0.67058824 0.5254902  0.45098039]
 [0.66666667 0.52156863 0.44705882]
 ...
 [0.76862745 0.59215686 0.47843137]
 [0.76862745 0.58431373 0.4745098 ]
 [0.77647059 0.59215686 0.48235294]]"
1172,92,data\real_and_fake_face\training_fake\easy_183_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.47058824 0.23921569 0.12156863]
 [0.47058824 0.23921569 0.12156863]
 [0.4745098  0.24313725 0.1254902 ]
 ...
 [0.58431373 0.69411765 0.7372549 ]
 [0.58823529 0.69803922 0.74117647]
 [0.59607843 0.70588235 0.74901961]]"
1173,93,data\real_and_fake_face\training_fake\easy_184_0110.jpg,600x600,fake,easy,0.0,1.0,1.0,0.0,"[[0.1254902  0.09803922 0.06666667]
 [0.1254902  0.09803922 0.06666667]
 [0.12156863 0.09411765 0.0627451 ]
 ...
 [0.57647059 0.60784314 0.61568627]
 [0.58823529 0.61960784 0.62745098]
 [0.59607843 0.62745098 0.63529412]]"
1174,94,data\real_and_fake_face\training_fake\easy_185_1101.jpg,600x600,fake,easy,1.0,1.0,0.0,1.0,"[[0.77647059 0.7254902  0.76078431]
 [0.76862745 0.71764706 0.75294118]
 [0.74117647 0.69019608 0.7254902 ]
 ...
 [0.21568627 0.12156863 0.10588235]
 [0.21960784 0.1372549  0.11764706]
 [0.22745098 0.14509804 0.1254902 ]]"
1175,95,data\real_and_fake_face\training_fake\easy_186_1001.jpg,600x600,fake,easy,1.0,0.0,0.0,1.0,"[[0.49411765 0.66666667 0.85882353]
 [0.49411765 0.66666667 0.85882353]
 [0.49411765 0.66666667 0.85882353]
 ...
 [0.58823529 0.49411765 0.38431373]
 [0.58431373 0.49019608 0.38039216]
 [0.58431373 0.49019608 0.38039216]]"
1176,96,data\real_and_fake_face\training_fake\easy_187_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.54509804 0.56470588 0.57647059]
 [0.55686275 0.57647059 0.58823529]
 [0.56470588 0.58431373 0.59607843]
 ...
 [0.58039216 0.6        0.61176471]
 [0.58039216 0.6        0.61176471]
 [0.57647059 0.59607843 0.60784314]]"
1177,97,data\real_and_fake_face\training_fake\easy_188_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.90588235 0.90588235 1.        ]
 [0.90196078 0.90196078 0.99607843]
 [0.90196078 0.90196078 0.99607843]
 ...
 [0.17647059 0.21960784 0.23529412]
 [0.17254902 0.20784314 0.22745098]
 [0.15686275 0.19607843 0.20392157]]"
1178,98,data\real_and_fake_face\training_fake\easy_189_1101.jpg,600x600,fake,easy,1.0,1.0,0.0,1.0,"[[0.93333333 0.89803922 0.8627451 ]
 [0.92941176 0.89019608 0.85490196]
 [0.93333333 0.88235294 0.84705882]
 ...
 [0.31372549 0.34117647 0.37254902]
 [0.42745098 0.44705882 0.47058824]
 [0.38431373 0.39607843 0.41568627]]"
1179,99,data\real_and_fake_face\training_fake\easy_18_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[0.16078431 0.14117647 0.16862745]
 [0.16470588 0.14509804 0.17254902]
 [0.16470588 0.14509804 0.17254902]
 ...
 [0.63921569 0.69411765 0.7372549 ]
 [0.58823529 0.65490196 0.69411765]
 [0.55294118 0.61960784 0.65882353]]"
1180,100,data\real_and_fake_face\training_fake\easy_190_0101.jpg,600x600,fake,easy,0.0,1.0,0.0,1.0,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.66666667 0.53333333 0.34509804]
 [0.6745098  0.55294118 0.36862745]
 [0.67843137 0.56862745 0.38039216]]"
1181,101,data\real_and_fake_face\training_fake\easy_191_0001.jpg,600x600,fake,easy,0.0,0.0,0.0,1.0,"[[0.61960784 0.54117647 0.43529412]
 [0.61960784 0.54117647 0.43529412]
 [0.61960784 0.54117647 0.43529412]
 ...
 [0.15686275 0.15294118 0.17254902]
 [0.18039216 0.17647059 0.19607843]
 [0.2        0.19607843 0.21568627]]"
1182,102,data\real_and_fake_face\training_fake\easy_192_1000.jpg,600x600,fake,easy,1.0,0.0,0.0,0.0,"[[0.61176471 0.7254902  0.70588235]
 [0.57647059 0.69019608 0.67058824]
 [0.57254902 0.68627451 0.66666667]
 ...
 [0.83921569 0.80784314 0.73333333]
 [0.85490196 0.82745098 0.75686275]
 [0.85098039 0.82352941 0.76078431]]"
1183,103,data\real_and_fake_face\training_fake\easy_193_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.39215686 0.33333333 0.31372549]
 [0.37647059 0.31764706 0.29803922]
 [0.37254902 0.31372549 0.29411765]
 ...
 [0.88627451 0.96078431 0.97647059]
 [0.88627451 0.96078431 0.98431373]
 [0.88627451 0.96078431 0.98431373]]"
1184,104,data\real_and_fake_face\training_fake\easy_194_1011.jpg,600x600,fake,easy,1.0,0.0,1.0,1.0,"[[0.85882353 0.38823529 0.39607843]
 [0.85882353 0.38823529 0.39607843]
 [0.85882353 0.38823529 0.39607843]
 ...
 [0.36078431 0.10980392 0.0627451 ]
 [0.36078431 0.10980392 0.0627451 ]
 [0.36078431 0.10980392 0.0627451 ]]"
1185,105,data\real_and_fake_face\training_fake\easy_195_1110.jpg,600x600,fake,easy,1.0,1.0,1.0,0.0,"[[0.32156863 0.29803922 0.10196078]
 [0.32156863 0.29803922 0.10196078]
 [0.31764706 0.29411765 0.09803922]
 ...
 [0.74509804 0.25098039 0.34509804]
 [0.79607843 0.25882353 0.36862745]
 [0.82352941 0.2627451  0.38039216]]"
1186,106,data\real_and_fake_face\training_fake\easy_196_0010.jpg,600x600,fake,easy,0.0,0.0,1.0,0.0,"[[0.33333333 0.19607843 0.12156863]
 [0.34509804 0.20784314 0.13333333]
 [0.35294118 0.21568627 0.14117647]
 ...
 [0.49803922 0.36078431 0.38823529]
 [0.49803922 0.36078431 0.38823529]
 [0.49411765 0.35686275 0.38431373]]"
1187,107,data\real_and_fake_face\training_fake\easy_197_1111.jpg,600x600,fake,easy,1.0,1.0,1.0,1.0,"[[0.7254902  0.69019608 0.63137255]
 [0.7254902  0.68627451 0.63921569]
 [0.7254902  0.69411765 0.65098039]
 ...
 [0.66666667 0.67843137 0.70588235]
 [0.66666667 0.67843137 0.69803922]
 [0.66666667 0.67843137 0.69803922]]"
1188,108,data\real_and_fake_face\training_fake\easy_198_0011.jpg,600x600,fake,easy,0.0,0.0,1.0,1.0,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.39215686 0.36078431 0.20784314]
 [0.38823529 0.36862745 0.21176471]
 [0.39215686 0.37254902 0.21568627]]"
1189,109,data\real_and_fake_face\training_fake\easy_199_1100.jpg,600x600,fake,easy,1.0,1.0,0.0,0.0,"[[0.02745098 0.05098039 0.04313725]
 [0.01176471 0.03529412 0.02745098]
 [0.02745098 0.05098039 0.04313725]
 ...
 [0.67058824 0.48627451 0.37647059]
 [0.6627451  0.47843137 0.36862745]
 [0.65098039 0.46666667 0.35686275]]"
1190,110,data\real_and_fake_face\training_fake\easy_19_0111.jpg,600x600,fake,easy,0.0,1.0,1.0,1.0,"[[0.36078431 0.36862745 0.28627451]
 [0.35686275 0.36470588 0.28235294]
 [0.38039216 0.38823529 0.30588235]
 ...
 [0.54509804 0.58431373 0.62352941]
 [0.55686275 0.59607843 0.63529412]
 [0.54509804 0.58431373 0.62352941]]"
